,id,name,est_diameter_min,relative_velocity,miss_distance,absolute_magnitude,orbitating_body,potentially_hazardous,est_diameter_max
459,1000459,Asteroid-459,0.3058566115074991,63257.92609487702,41189272.287596166,20.209327114585466,Earth,False,0.3845223050543964
460,1000460,Asteroid-460,0.3026403544749912,149108.01639045624,30265187.407537624,18.978427837540117,Earth,False,0.37875965143374907
461,1000461,Asteroid-461,1.6265336522689984,132645.64051159442,39018914.51764526,25.291367309152303,Earth,False,2.0454882845709155
462,1000462,Asteroid-462,1.8676517493709042,95393.86393311882,74739820.52901657,29.231857465378773,Earth,False,2.6001622606862824
463,1000463,Asteroid-463,1.4625882250919275,87559.717371431,10227776.79709282,19.020707810679568,Earth,False,2.008771615550904
464,1000464,Asteroid-464,2.405809645701609,94995.76957456469,50691657.79569828,27.17198908727523,Earth,False,2.763105658853704
465,1000465,Asteroid-465,0.9434277430140232,34190.255634252826,29760472.38228258,15.830397254076143,Earth,False,1.1421747187400637
466,1000466,Asteroid-466,0.7214230948418333,62294.9727733262,10062433.938158926,23.071815150597196,Earth,False,0.8853209380457284
467,1000467,Asteroid-467,2.172811829191756,10721.632269180402,11989383.576735783,16.05825095564842,Earth,False,2.6251040687272553
468,1000468,Asteroid-468,0.5667536379134371,73954.17543558987,71200555.65779671,29.01049486695959,Earth,False,0.7591941493742949
469,1000469,Asteroid-469,2.408424123207122,83738.56467386115,65982152.10371097,26.495269208360853,Earth,True,3.0278980252013383
470,1000470,Asteroid-470,0.04026464197764269,38023.71173496539,68037442.83508514,24.869248668068884,Earth,False,0.05120172446715818
471,1000471,Asteroid-471,2.424998278502021,144784.1828389995,74365804.90947124,27.358445724369965,Earth,False,3.2880650299776035
472,1000472,Asteroid-472,0.11746818075693452,136870.9185859001,15702822.711637994,24.712796933552447,Earth,False,0.1576162730333773
473,1000473,Asteroid-473,2.228946353108197,109710.76914110636,26722406.368568227,29.53416595761437,Earth,False,2.540248705907773
474,1000474,Asteroid-474,1.3239757616248868,82341.06117097757,50224505.34137252,25.70936921797157,Earth,False,1.7399350193465488
475,1000475,Asteroid-475,2.482482342337058,131145.52814891434,36336810.23556248,28.8698791437337,Earth,False,3.0550193269352355
476,1000476,Asteroid-476,0.19375344619114318,23944.589854402122,31437376.05003718,22.75697838015957,Earth,True,0.23025556292569735
477,1000477,Asteroid-477,1.389097168159289,119623.92016985832,26900062.57523592,16.75596619472794,Earth,False,1.548851185716186
478,1000478,Asteroid-478,2.4235633136915564,23099.018025193003,44574169.33256457,22.922665821345255,Earth,False,3.0201836927803845
479,1000479,Asteroid-479,1.3125136319836708,120160.54606966379,43211947.80514214,16.9030924209464,Earth,False,1.5837196418094304
480,1000480,Asteroid-480,1.5772026089568039,44986.29739644676,12193191.771411583,23.887402187646074,Earth,True,1.853928976561767
481,1000481,Asteroid-481,1.742414235571697,132178.1342476374,35433313.830131084,22.237395907914944,Earth,False,2.279777432338552
482,1000482,Asteroid-482,1.1418072512717554,141886.1036046827,41555036.03811776,24.338630967491724,Earth,False,1.5195691748943085
483,1000483,Asteroid-483,1.572619619409318,26575.415563741768,42814491.710981146,15.150704715822474,Earth,False,1.845369821425683
484,1000484,Asteroid-484,1.4649426366885197,72087.96273448206,15837028.74913515,17.922607374830463,Earth,False,1.6331681978373311
485,1000485,Asteroid-485,2.2538834461225625,147243.16983358935,55696127.27969628,22.369956478681964,Earth,False,3.0531686892315597
486,1000486,Asteroid-486,0.1231614870502301,75094.07821610625,1987412.2020981156,29.257553423837024,Earth,True,0.13584563271646036
487,1000487,Asteroid-487,0.7095983420846536,130214.39076460905,26676905.980182882,20.754135605327377,Earth,False,0.9800502179031663
488,1000488,Asteroid-488,2.3765245953506313,90366.07070904138,58537927.37531895,21.36558039080452,Earth,False,3.0616432750009235
489,1000489,Asteroid-489,2.2267568218883818,59422.83664834227,42335579.787049636,25.72044133509933,Earth,False,2.6644347612381285
490,1000490,Asteroid-490,1.1445853144364253,46438.615551251176,19661066.19506343,24.056891359291768,Earth,False,1.3436783445704243
491,1000491,Asteroid-491,1.5541301685258266,34467.34820748265,52151988.63879427,19.483892251474998,Earth,True,1.71374197773472
492,1000492,Asteroid-492,0.7006791456230205,115460.7377497661,42597581.717289895,21.162245933511414,Earth,False,0.8202440335722695
493,1000493,Asteroid-493,0.4784216877121657,61048.37348933904,59738646.3482834,18.265496982858487,Earth,False,0.5460315184206505
494,1000494,Asteroid-494,1.1646090283005557,79134.94201910892,55153386.44561777,29.490321886953126,Earth,False,1.494950223373053
495,1000495,Asteroid-495,0.8898470477848716,76387.19460017138,45797083.36051398,16.959515723360397,Earth,False,1.023291782662895
496,1000496,Asteroid-496,1.4633037185086717,88705.45923880403,36664507.88077997,20.577551768496292,Earth,False,1.8416978924541298
497,1000497,Asteroid-497,0.20355924604281228,130508.68611556008,10075341.212497503,15.387584583300168,Earth,False,0.25995226685007017
498,1000498,Asteroid-498,2.4362430710887546,147207.20481959727,19673843.039615244,18.326692379003195,Earth,False,2.8976979849455886
499,1000499,Asteroid-499,2.4656647537542113,64099.71024320346,31490550.521489687,26.707067075702323,Earth,False,2.7381687517959254
500,1000500,Asteroid-500,1.7484226679091655,124990.24370541394,44987516.59677851,18.01762848433319,Earth,False,1.942805593500115
501,1000501,Asteroid-501,1.34487995219686,115856.53022493406,38576718.35562633,16.200951037934484,Earth,False,1.4899981470749872
502,1000502,Asteroid-502,0.7807237645529561,88161.69796105812,21685020.994368758,22.11679769766785,Earth,False,1.0319117987884903
503,1000503,Asteroid-503,2.036349599070302,143626.8358237303,584180.3984493203,15.149538521017778,Earth,True,2.434258239447051
504,1000504,Asteroid-504,1.7149806196591595,34068.8047516184,37268317.72037096,16.271492316394998,Earth,False,2.2961704975347335
505,1000505,Asteroid-505,0.41491617896877936,20843.310494895104,21493386.543312006,27.114388043444627,Earth,False,0.5101476769469402
506,1000506,Asteroid-506,2.278208689389668,128824.4852085362,55122161.723219074,26.572100172894096,Earth,True,2.8156368212049867
507,1000507,Asteroid-507,2.0581177348786905,68676.7234118935,1893575.2687592134,28.72708230607344,Earth,True,2.580601342407267
508,1000508,Asteroid-508,2.3750017840968907,127810.48386002377,43903603.06680374,27.817731538661242,Earth,False,3.120537256809002
509,1000509,Asteroid-509,1.8170415758870164,134498.07975333516,70616420.3892043,25.24763344859727,Earth,False,2.1478355569767658
510,1000510,Asteroid-510,1.537403837880117,14056.351074765358,13163254.106651314,15.784992859509943,Earth,False,1.7472228790112834
511,1000511,Asteroid-511,1.051425160363641,133102.39063297882,35426546.85721959,26.742729269799863,Earth,False,1.3319634782475236
512,1000512,Asteroid-512,2.332493923551493,70006.26302856622,6947507.187103649,27.68266216260841,Earth,True,2.794545311711942
513,1000513,Asteroid-513,2.166499084856017,79012.71090561367,46963575.22837531,26.986232186579315,Earth,False,2.6707461011771803
514,1000514,Asteroid-514,0.12259448856441163,95855.91410851548,41334822.8766573,22.62718552962039,Earth,False,0.15864756767196525
515,1000515,Asteroid-515,0.0756537664981575,139325.4779758626,30611677.763541143,18.493527579742224,Earth,False,0.09443388518028245
516,1000516,Asteroid-516,0.9473937835263436,7771.833692315784,39151138.90838321,27.6799496353309,Earth,False,1.2184276504913016
517,1000517,Asteroid-517,2.028277793646764,74142.30290608348,67253441.91932887,25.907442146102078,Earth,False,2.5622422068883184
518,1000518,Asteroid-518,2.468317561994212,104719.6961524313,14802443.24309892,29.711417615832772,Earth,False,3.2629650313384757
519,1000519,Asteroid-519,0.3845380588477852,109792.50886624312,1790081.9267305078,17.335388966338993,Earth,False,0.5044297137258829
520,1000520,Asteroid-520,1.4893854812268166,105417.20257288066,64638699.863962665,18.384968745780824,Earth,False,1.8770084300728624
521,1000521,Asteroid-521,0.9584182330112436,24493.09376417767,43326069.47085419,18.17697224822254,Earth,False,1.2494619664038749
522,1000522,Asteroid-522,2.425086850558362,48412.360313893776,66810318.314091995,26.88809651432005,Earth,False,3.303132907009289
523,1000523,Asteroid-523,2.106876118607915,57013.75118546695,44811197.233646624,17.80360944675177,Earth,False,2.5907863463689407
524,1000524,Asteroid-524,2.0974384747307333,121643.39511352823,60781065.63798171,15.999897447349591,Earth,False,2.5669058671232268
525,1000525,Asteroid-525,1.177045967889476,45420.181500110186,32282534.91530058,29.978412098784432,Earth,True,1.5646162326288686
526,1000526,Asteroid-526,1.0429005608207864,35552.219760744454,56264508.85349133,15.372258171677236,Earth,False,1.3294543339106841
527,1000527,Asteroid-527,0.6907836091074586,143829.96276052395,68486805.8700502,27.528660902382985,Earth,False,0.7745770659921825
528,1000528,Asteroid-528,0.15037498666080854,6285.1763414529905,42952009.98279325,20.48050262325979,Earth,False,0.2056578850647374
529,1000529,Asteroid-529,2.1631587168750825,149684.02407388683,13640807.777122227,27.624231896367228,Earth,False,2.3994512093439333
530,1000530,Asteroid-530,2.0341235127338932,103139.08833432237,20232941.365761843,23.319307368167173,Earth,False,2.694235051510465
531,1000531,Asteroid-531,2.499297006482465,125128.04842012198,14978478.809615692,28.5244684422954,Earth,True,3.318162285949907
532,1000532,Asteroid-532,2.4916257243140243,47719.812470198005,18589591.366920397,28.8928947962194,Earth,False,3.453227126210621
533,1000533,Asteroid-533,1.3930249469505425,7075.715261723697,23050517.156392623,15.136472719211639,Earth,False,1.5549506160634494
534,1000534,Asteroid-534,1.9247786637994713,111991.08019142186,41679520.627813816,16.131182639891826,Earth,False,2.461901735473514
535,1000535,Asteroid-535,2.362466667407246,125950.96656509799,44140573.04684108,18.755380943562834,Earth,False,2.901941060269243
536,1000536,Asteroid-536,2.1256220027867547,112369.03913326027,32044831.0684154,25.039731245452526,Earth,True,2.549024408174183
537,1000537,Asteroid-537,0.6258967733405623,25713.291658621598,46195016.40858057,28.32408294767259,Earth,False,0.705445479313805
538,1000538,Asteroid-538,1.131854896922133,114247.04872726052,6209961.928291308,21.899129269409443,Earth,False,1.4360932328013611
539,1000539,Asteroid-539,0.33160694372722255,116493.80340560795,6675338.955656182,24.104596744113984,Earth,False,0.41242360738849365
540,1000540,Asteroid-540,2.385587057874219,100488.37477215796,12970026.580788618,17.827497791933418,Earth,False,2.6989728923240817
541,1000541,Asteroid-541,1.5193748397826914,116086.81025536,38904004.60322182,27.07450250822528,Earth,False,1.9504926677752235
542,1000542,Asteroid-542,0.5793205857036222,127658.60875327117,16128201.434503686,29.509921670302045,Earth,False,0.7655060744280088
543,1000543,Asteroid-543,1.6825347041705834,93972.59656443147,21318001.82159404,19.02898399371896,Earth,False,2.238079885371584
544,1000544,Asteroid-544,1.5491393187401608,17847.683525603465,30083431.429357257,22.422389274008196,Earth,False,2.1248180118353157
545,1000545,Asteroid-545,0.9018251679017729,75706.03240174557,60908772.68837745,16.291741657595608,Earth,False,1.1027889908583632
546,1000546,Asteroid-546,0.2927584045770763,16259.153527382734,1138273.9798732228,23.387049846944528,Earth,False,0.40574026399108604
547,1000547,Asteroid-547,1.6822172570260712,64093.73949970247,48738473.63572302,22.541751627700208,Earth,False,2.2871910667190485
548,1000548,Asteroid-548,1.3055661752504455,64030.44092321601,50198852.17494733,17.166547262326162,Earth,False,1.5522535193867317
549,1000549,Asteroid-549,1.9330727954217422,14571.42740033503,59919317.94871207,21.630993196771126,Earth,True,2.2187517868456315
550,1000550,Asteroid-550,1.3052071177688636,55578.9774255745,69963195.13561746,20.011569781298448,Earth,False,1.6062098311939612
551,1000551,Asteroid-551,2.131931935793165,21094.72432474065,1608324.886301808,22.82746312957784,Earth,True,2.6021713365060823
552,1000552,Asteroid-552,1.384248028548469,122194.10545133721,11618399.542939892,23.78481503143199,Earth,False,1.76175432542392
553,1000553,Asteroid-553,1.406735549123112,142414.76376484826,66474229.92479388,15.127433679108142,Earth,False,1.7936101496007546
554,1000554,Asteroid-554,2.1928674706192792,15485.888912401098,34443040.30780745,26.415089744243332,Earth,False,2.905540836111616
555,1000555,Asteroid-555,1.0146723368688688,143491.7050572967,42387838.856116414,25.695214377926114,Earth,False,1.2713509381432757
556,1000556,Asteroid-556,0.34369791884209544,80773.60690382805,49760737.55886374,20.494295793097834,Earth,True,0.38887590778796705
557,1000557,Asteroid-557,0.08166886402021405,48437.02330331172,50962088.67672324,15.794039033532274,Earth,False,0.11086445393413981
558,1000558,Asteroid-558,1.8902917666273116,16145.000915043709,69887356.20840646,26.323988096775757,Earth,False,2.2549845756463527
559,1000559,Asteroid-559,1.5545707828701272,77590.51887021058,74771511.36413406,29.32762740717199,Earth,False,2.1630130571377153
560,1000560,Asteroid-560,1.7631586225670668,120204.75395115856,54039793.82372742,18.602273940330214,Earth,False,2.001816304886402
561,1000561,Asteroid-561,0.5402807621571878,107527.53920367123,21612868.569465797,19.85286920605557,Earth,False,0.7496262404744451
562,1000562,Asteroid-562,0.34956497421105676,12282.771662276195,65993454.931846336,17.757193342227225,Earth,False,0.3940658336098991
563,1000563,Asteroid-563,0.04621621751302601,15570.76612834601,3786646.499103044,23.654041850172597,Earth,False,0.054041124185747844
564,1000564,Asteroid-564,0.8829630214284265,63416.62598173238,17407955.880299766,17.322620919711824,Earth,False,0.9835978334920773
565,1000565,Asteroid-565,1.4788950402680365,47817.12163695177,67314190.23803224,20.342909151920693,Earth,False,1.9396210449124995
566,1000566,Asteroid-566,0.9866876722983335,38695.72684312693,19288744.431507684,25.455195209013944,Earth,False,1.3370502238720374
567,1000567,Asteroid-567,1.0993125558390855,45745.652341763474,16626764.36566896,23.401739745140226,Earth,False,1.3523977485330827
568,1000568,Asteroid-568,2.2613551492894337,121504.99777804827,10445584.456204519,20.79693846491903,Earth,False,3.1174061169062095
569,1000569,Asteroid-569,0.877156112888018,139738.06777661882,64447470.64775404,21.30374402711313,Earth,False,1.120207055943584
570,1000570,Asteroid-570,1.289833828007929,63739.89070649713,37554363.613412395,23.431663239348442,Earth,False,1.6625985653643114
571,1000571,Asteroid-571,1.9612960017254464,136386.09530921208,50649500.9087562,15.08797091830742,Earth,False,2.6548607919212825
572,1000572,Asteroid-572,0.9973915279799628,51616.876680942885,18006072.16721972,16.17764802680415,Earth,False,1.185938483784385
573,1000573,Asteroid-573,1.5589958835674051,74083.36301984978,56877227.53374012,28.218871016445174,Earth,False,1.8805851122957875
574,1000574,Asteroid-574,2.1572856347793956,37774.20468331996,57024415.31766117,16.168184836369363,Earth,False,2.959333316581164
575,1000575,Asteroid-575,2.374306352907529,97869.02611549737,23513592.06563168,25.60205394315758,Earth,True,3.2534859939130656
576,1000576,Asteroid-576,0.3762129675133045,146952.2617003473,30860129.212470185,28.800572461635788,Earth,False,0.5240439091526828
577,1000577,Asteroid-577,2.317203186652121,92506.4989262899,15805801.779522045,19.060254064525967,Earth,False,3.17584629152842
578,1000578,Asteroid-578,1.2353695697680502,56883.04219646459,73244420.64688553,20.557371555892715,Earth,False,1.4061119879513595
579,1000579,Asteroid-579,0.6530285268644064,98933.52966862661,48455633.02167503,23.533821087670745,Earth,True,0.8797060166863884
580,1000580,Asteroid-580,1.1532480330332708,22823.4983774812,70097336.66559212,28.22563454457877,Earth,False,1.4103664619589693
581,1000581,Asteroid-581,2.450281112460838,133855.5666384828,22823577.217822075,29.128583808906303,Earth,False,3.4236317783093977
582,1000582,Asteroid-582,1.2366190540422455,77947.17286307627,58663629.38346704,26.09344872166902,Earth,False,1.5354904512516026
583,1000583,Asteroid-583,0.8285915096158956,70155.7125957481,57462812.426967174,16.29929641282041,Earth,False,1.0491218232815656
584,1000584,Asteroid-584,1.5871681272486473,89950.39432576028,51905008.32480396,25.03731233302276,Earth,False,1.9981374980069453
585,1000585,Asteroid-585,0.6079625907577008,95593.66010446336,72426359.24748336,21.154555828089933,Earth,False,0.7274400732980688
586,1000586,Asteroid-586,0.19889968699057317,15407.49190284439,29577294.674363036,22.060514992365924,Earth,False,0.22326621668908464
587,1000587,Asteroid-587,0.3309105075575166,103979.49707739335,9890727.53687282,15.737225855177655,Earth,False,0.45291567928731213
588,1000588,Asteroid-588,0.3288341390048534,40080.09364575179,50410993.557380155,17.865932090195372,Earth,False,0.44090171581896953
589,1000589,Asteroid-589,0.388237706845613,108523.13171345553,54725304.05574274,26.857704113004715,Earth,False,0.4433123447285854
590,1000590,Asteroid-590,0.35567965989703126,124267.54518570853,43172036.95206522,21.809382495717898,Earth,False,0.474131828258514
591,1000591,Asteroid-591,1.6057781145600045,121573.98359511544,15590660.19569138,19.52493362446723,Earth,True,2.067847189840329
592,1000592,Asteroid-592,0.4628814101538707,85112.64027414392,37883750.031034715,20.76028610947437,Earth,False,0.5659850672213593
593,1000593,Asteroid-593,0.8707115354764194,80424.63438505892,23483011.269027792,27.815992699885204,Earth,False,1.024136432455806
594,1000594,Asteroid-594,2.2430031406659694,25717.0143942147,32117242.959685013,26.234985261074353,Earth,False,3.0458157631874982
595,1000595,Asteroid-595,1.1901644842545522,117425.19180845466,48426871.33076533,19.084730957716243,Earth,False,1.5591826922311474
596,1000596,Asteroid-596,1.6722187689173578,44354.360164773585,55916584.22754351,16.7625276031856,Earth,False,2.114222932938909
597,1000597,Asteroid-597,0.43907647929205834,77020.83630860224,17493629.3485106,18.779973324661075,Earth,False,0.563278288946672
598,1000598,Asteroid-598,0.4887996568335903,46219.74347448992,30458869.512456805,28.811346765821007,Earth,False,0.5510335580822239
599,1000599,Asteroid-599,0.11176285450353238,24405.112634955505,20260201.667273026,23.723832567746328,Earth,False,0.13882912753940552
600,1000600,Asteroid-600,0.43064830704968976,96285.8660493018,14977507.878253996,23.002203131171743,Earth,False,0.4987381487036163
601,1000601,Asteroid-601,0.7036899441895771,12878.145049321054,58775702.777688295,23.94590399538692,Earth,False,0.8180501884440566
602,1000602,Asteroid-602,0.45075610584909964,113553.558948299,68203026.81333072,20.49042398619773,Earth,False,0.5852577560809119
603,1000603,Asteroid-603,0.2308693090550685,51050.08531286191,27830390.707774796,27.10660530479269,Earth,False,0.31707056340442413
604,1000604,Asteroid-604,0.31038331904049604,5019.530485650372,56370791.43559514,22.849293739503747,Earth,False,0.3790174459979886
605,1000605,Asteroid-605,1.1573391324014872,79113.72518939832,67284947.1733944,16.751218541531934,Earth,False,1.3452039546571264
606,1000606,Asteroid-606,0.5237709588304233,11793.526736502452,63474703.36871435,16.935976872435944,Earth,False,0.6780864963198885
607,1000607,Asteroid-607,0.9170319540097079,45044.58588403042,13792722.801588021,23.052887197539278,Earth,False,1.2484070572374522
608,1000608,Asteroid-608,1.2635090044285937,107511.59068107884,71726261.92535076,29.048553271062588,Earth,False,1.673512167891896
609,1000609,Asteroid-609,1.7290831232871198,14089.995135170551,28313065.38816674,19.62528182514298,Earth,False,2.352637475282173
610,1000610,Asteroid-610,0.10788722820433636,126704.08139162033,25509125.521920342,28.043117532888274,Earth,False,0.1360421698954034
611,1000611,Asteroid-611,2.000531893283516,5553.888785494551,4776106.413105747,26.46143379868319,Earth,True,2.651830804610707
612,1000612,Asteroid-612,1.5734719698323605,40789.461034275824,36514406.69245574,18.717186643603604,Earth,False,1.7969354642510589
613,1000613,Asteroid-613,0.21357998955269109,112431.08814205036,8265119.81150556,15.545111224743637,Earth,True,0.2572533351211816
614,1000614,Asteroid-614,2.185210774025875,50859.171710749484,18715632.587464206,16.52770897713574,Earth,False,2.6591059607998027
615,1000615,Asteroid-615,2.3029722773242147,19774.39626957196,23839002.370369375,25.927409007711603,Earth,False,2.8865194837921604
616,1000616,Asteroid-616,0.16208412003861075,57233.918226062044,60681091.62952714,17.9950460706097,Earth,False,0.2234690893327426
617,1000617,Asteroid-617,0.6994253438865373,44207.0265257562,65674099.914652646,20.569063807580907,Earth,True,0.9528194299628542
618,1000618,Asteroid-618,2.0174411866847226,127193.22581328046,22754727.17786408,22.525487490096374,Earth,True,2.3006044859941666
619,1000619,Asteroid-619,1.8731666290553095,50435.448049845756,64416489.28121859,25.882022526752444,Earth,False,2.157582434886535
620,1000620,Asteroid-620,0.4694573381973796,119395.20840752104,64306597.208997354,16.69846834888688,Earth,False,0.5667721661495551
621,1000621,Asteroid-621,0.5312798151084087,134321.46099755654,57372356.18382703,21.095496079161922,Earth,False,0.63074770081354
622,1000622,Asteroid-622,0.9324755359505412,67903.52583859678,11087464.039737098,22.27609363714043,Earth,False,1.1977007517549585
623,1000623,Asteroid-623,1.2164622331256432,136941.75585888684,51805181.2328646,23.112405959573096,Earth,False,1.6675663465610076
624,1000624,Asteroid-624,1.549454381110437,59711.117824662964,70882302.4370846,27.27540962092825,Earth,True,2.1517078727665124
625,1000625,Asteroid-625,0.9285949625287334,144791.3703910657,51222281.85966007,17.575172925648253,Earth,False,1.2035341815470422
626,1000626,Asteroid-626,1.1617114431715383,17946.981056208075,24938101.998176765,27.117471777399334,Earth,False,1.5699923281288402
627,1000627,Asteroid-627,1.871202635953054,104617.7936429702,37593390.87556926,25.393176415449783,Earth,False,2.353150821992423
628,1000628,Asteroid-628,0.10134117519758877,76603.03586625466,48464805.746993914,23.33806221298439,Earth,False,0.11780892200338426
629,1000629,Asteroid-629,0.6385679914166117,61209.07679106882,38341723.61376492,25.49291805603858,Earth,False,0.8029395581873038
630,1000630,Asteroid-630,1.7862404688525357,96743.22241854713,9084475.33564964,21.180266084274848,Earth,True,2.2623178176109517
631,1000631,Asteroid-631,2.239065025841126,107059.27828697802,23473596.944436345,17.075963789521868,Earth,False,2.9616947579857684
632,1000632,Asteroid-632,1.2840768308680088,5632.674099294818,60199462.68846708,24.98647860398051,Earth,True,1.4971885097303685
633,1000633,Asteroid-633,1.334962578310636,29208.197868343814,64620211.65255425,22.870084600284333,Earth,False,1.6159630093284234
634,1000634,Asteroid-634,0.2768583082360424,108391.67734197622,10383772.45039621,24.590622008141633,Earth,False,0.3347793478431045
635,1000635,Asteroid-635,1.1240567933904022,101625.88496883994,71433767.75466448,20.06998171542735,Earth,False,1.5600018513616216
636,1000636,Asteroid-636,1.3362169934730077,145076.8882436582,24728814.076860838,28.60299866009754,Earth,False,1.647800732866887
637,1000637,Asteroid-637,0.6137515540504769,115350.47958636354,49707299.03093093,23.810548028633654,Earth,False,0.8141587382205377
638,1000638,Asteroid-638,0.6804156450639587,142862.042621044,56411703.432155415,16.281037264363107,Earth,False,0.9017163526841299
639,1000639,Asteroid-639,0.9494375661305104,106868.372722547,60914772.97437747,21.74705986056643,Earth,False,1.1200166100994715
640,1000640,Asteroid-640,0.05997728246653866,48217.570252719255,70936652.69672216,26.345340821154515,Earth,False,0.07626476768124256
641,1000641,Asteroid-641,0.811977122302114,20277.913726374187,23537674.147358812,26.912018425984087,Earth,False,1.1110208814673244
642,1000642,Asteroid-642,0.5365055374213962,118364.46018501566,64402133.44591143,22.418955791456384,Earth,False,0.6666399535211376
643,1000643,Asteroid-643,0.8254684069230076,98401.63711400781,9963349.067371907,28.421213562469518,Earth,False,1.142064640557637
644,1000644,Asteroid-644,0.30820770822993554,11986.971797027953,52907563.8858841,19.015026557914464,Earth,False,0.358857782864244
645,1000645,Asteroid-645,2.2274129290423383,57207.31755564186,55674131.94059754,21.158980458574,Earth,False,2.4997091072487607
646,1000646,Asteroid-646,1.4880452093495813,143735.97324522148,50861470.7659789,28.47895365853455,Earth,False,2.0348068298712914
647,1000647,Asteroid-647,1.7009647746697794,77558.16612797917,18998373.736522958,28.443850747073682,Earth,True,2.3036240095018403
648,1000648,Asteroid-648,1.9750363841322724,67745.72472285718,65490931.71143873,25.285691532370215,Earth,False,2.760660358392704
649,1000649,Asteroid-649,1.2511210753333528,71366.44274809763,12747498.906442586,27.884708206833302,Earth,False,1.6312342362931966
650,1000650,Asteroid-650,0.22643151733768502,35287.99498074874,4117245.8849102296,16.33159900434349,Earth,False,0.31270336962359335
651,1000651,Asteroid-651,1.3473952891281842,58462.53977539531,53838127.79683222,27.974924643116644,Earth,False,1.8164029842652452
652,1000652,Asteroid-652,1.4712343838719892,58622.92211814061,35713131.070931755,19.809298598253402,Earth,False,1.991062539039152
653,1000653,Asteroid-653,1.8661442907189818,12591.477927183498,63697441.694904834,17.674972686423246,Earth,False,2.3713888074851
654,1000654,Asteroid-654,1.0848322701119018,116297.30613509814,28816445.865263596,18.590547545130697,Earth,False,1.3177559335536149
655,1000655,Asteroid-655,0.3276749539609538,65393.14262606245,12704066.27922769,21.269527620208308,Earth,False,0.45231183137538644
656,1000656,Asteroid-656,0.716602005438824,124216.08358838137,62749520.21599324,18.767880069067008,Earth,False,0.8811590163719796
657,1000657,Asteroid-657,0.9140749180326014,128300.46016238483,41213331.409841366,19.808513790247485,Earth,False,1.1532387905217973
658,1000658,Asteroid-658,1.6183339309156872,35739.13793130542,14270764.85003758,17.02467729107463,Earth,False,1.9967559000935458
659,1000659,Asteroid-659,1.4312379786255907,100316.25491466864,54056761.494124785,19.442651483384978,Earth,False,1.8168786030770816
660,1000660,Asteroid-660,0.8966808474856373,73480.86160363235,38382411.52286359,23.58425721813002,Earth,False,1.112916800127342
661,1000661,Asteroid-661,2.4664229694945194,132622.72699861534,45363042.36979996,21.627805621365958,Earth,False,2.7485577529252696
662,1000662,Asteroid-662,1.5183793001986492,36282.39848058585,34621285.531672984,20.200781418538668,Earth,True,2.072002342442071
663,1000663,Asteroid-663,0.6006947114226263,103282.91404495641,62170302.88796868,26.19678193285671,Earth,False,0.740847687608371
664,1000664,Asteroid-664,0.2634383568248053,93124.05772664478,62234247.40466043,28.40264957089977,Earth,False,0.33632729661484034
665,1000665,Asteroid-665,0.3906192565689868,47818.714247915756,53233222.75464653,26.351838343535956,Earth,False,0.44599201303692415
666,1000666,Asteroid-666,0.6224347436774254,24807.13102942003,7994563.166995024,19.98001053176519,Earth,False,0.6853108323323756
667,1000667,Asteroid-667,0.41009661941629366,99487.7652692051,62930154.25661476,26.166632517563308,Earth,False,0.48128407281179225
668,1000668,Asteroid-668,0.4745518898877514,112096.63142918795,50358872.24191494,17.279702737110767,Earth,False,0.6223158688177445
669,1000669,Asteroid-669,0.7198869700476793,50765.96484568575,52307110.033722036,16.954769821369364,Earth,False,0.8132983219709263
670,1000670,Asteroid-670,0.44170025228393955,98500.7275832355,27287414.746249985,20.184405555542384,Earth,False,0.6063070210272556
671,1000671,Asteroid-671,2.2429459073197986,62293.98160366798,65958038.756159805,27.115535535660854,Earth,True,2.611925695627431
672,1000672,Asteroid-672,0.20978202669748913,108414.99807597957,54430332.857590824,18.69522370863453,Earth,False,0.24363624828388597
673,1000673,Asteroid-673,1.3160333600299343,33886.2148596377,8533025.943036666,15.948801133480194,Earth,False,1.5192978558144044
674,1000674,Asteroid-674,1.0318880992042572,134081.17538224527,30642574.777021583,16.975643028095327,Earth,True,1.1394051780911754
675,1000675,Asteroid-675,2.45612275610243,46674.39148750906,66489889.110814616,27.881174527943703,Earth,False,3.27042972403678
676,1000676,Asteroid-676,0.2889768663984504,58328.96822464217,3635032.9571336866,24.506749271209316,Earth,True,0.3937339740872029
677,1000677,Asteroid-677,1.0006604416238967,13423.33305165072,72110104.8111895,18.79801745054965,Earth,False,1.2850969821549416
678,1000678,Asteroid-678,2.4239813788556686,21169.270786585075,50969276.36713525,23.32943737992272,Earth,False,2.8032374920691248
679,1000679,Asteroid-679,2.1651127434760107,79799.97589328758,47390060.72548891,22.913694336380257,Earth,True,2.5669217258066146
680,1000680,Asteroid-680,2.044509456663707,43800.93812555587,20364888.310950555,24.83153967660992,Earth,True,2.540871392362496
681,1000681,Asteroid-681,0.6521780393419002,126144.63273261819,18734504.976564363,18.497813316324244,Earth,False,0.9041168847511595
682,1000682,Asteroid-682,0.43551009260126394,7130.541354968307,70660160.63969581,27.966044807915964,Earth,False,0.5113783075150088
683,1000683,Asteroid-683,1.6749216176118333,59968.63705743075,22440606.822135795,19.64052843120019,Earth,False,2.210048641646788
684,1000684,Asteroid-684,2.3241462129276886,53915.10428151844,58185346.72425305,25.411974809643553,Earth,False,2.86296341140367
